"Region","income_category","iso3","Country","City.Town","Year","pm10_yr_mean","pm10_temp_cover","note.on.converted.PM10","pm25_yr_mean","pm25_temp_cover","note.on.converted.PM2.5","Number.and.type.of.monitoring.stations","Reference.for.air.quality","Database.version..year.","status"
"Europe","HIC","POL","Poland","Szczecinek (Poland)",2015,25,">75%","Measured",14,">75%","Measured","1 Urban-Background, 1 Urban-Industrial","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Szczecinek (Poland)",2016,24,">75%","Measured",14,">75%","Measured","1 Urban-Background, 2 Urban-Industrial","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Szklarki (Poland)",2013,17,">75%","Measured",13,"NA","Converted","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnobrzeg (Poland)",2013,29,">75%","Measured",22,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnobrzeg (Poland)",2014,33,">75%","Measured",24,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnobrzeg (Poland)",2015,33,">75%","Measured",24,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnobrzeg (Poland)",2016,29,">75%","Measured",21,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnow (Poland)",2013,34,">75%","Measured",27,">75%","Measured","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnow (Poland)",2014,31,">75%","Measured",25,">75%","Measured","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnow (Poland)",2015,31,">75%","Measured",25,">75%","Measured","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnow (Poland)",2016,32,">75%","Measured",24,">75%","Measured","3 Urban-Background, 1 Urban-Traffic","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnowek (Poland)",2013,28,">75%","Measured",21,"NA","Converted","1 Rural-Industrial","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnowo Podgorne (Poland)",2014,29,">75%","Measured",21,"NA","Converted","1 Suburban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnowo Podgorne (Poland)",2015,29,">75%","Measured",21,"NA","Converted","1 Suburban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnowo Podgorne (Poland)",2016,27,">75%","Measured",20,"NA","Converted","1 Suburban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnowskie Gory (Poland)",2013,41,">75%","Measured",30,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnowskie Gory (Poland)",2014,43,">75%","Measured",34,">75%","Measured","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnowskie Gory (Poland)",2015,38,">75%","Measured",29,">75%","Measured","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tarnowskie Gory (Poland)",2016,38,">75%","Measured",28,">75%","Measured","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tczew (Poland)",2014,23,">75%","Measured",17,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tczew (Poland)",2015,19,">75%","Measured",14,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tczew (Poland)",2016,20,">75%","Measured",15,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tomaszow Mazowiecki (Poland)",2013,43,">75%","Measured",31,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tomaszow Mazowiecki (Poland)",2014,44,">75%","Measured",32,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tomaszow Mazowiecki (Poland)",2015,43,">75%","Measured",31,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tomaszow Mazowiecki (Poland)",2016,41,">75%","Measured",30,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Torun (Poland)",2013,29,">75%","Measured",17,">75%","Measured","2 Urban-Background, 1 Urban-Traffic","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Torun (Poland)",2014,32,">75%","Measured",21,">75%","Measured","2 Urban-Background, 1 Urban-Traffic","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Torun (Poland)",2015,30,">75%","Measured",19,">75%","Measured","2 Urban-Background, 1 Urban-Traffic","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Torun (Poland)",2016,28,">75%","Measured",18,">75%","Measured","2 Urban-Background, 1 Urban-Traffic","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Trzcianka (Poland)",2013,22,">75%","Measured",16,"NA","Converted","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Trzcianka (Poland)",2014,22,">75%","Measured",16,"NA","Converted","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Trzebinia (Poland)",2013,34,">75%","Measured",28,">75%","Measured","2 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Trzebinia (Poland)",2014,33,">75%","Measured",25,">75%","Measured","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Trzebinia (Poland)",2015,33,">75%","Measured",26,">75%","Measured","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Trzebinia (Poland)",2016,35,">75%","Measured",27,">75%","Measured","2 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tuchola (Poland)",2013,21,">75%","Measured",16,"NA","Converted","1 Suburban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tucholski (Poland)",2013,18,">75%","Measured",14,">75%","Measured","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tucholski (Poland)",2014,19,">75%","Measured",15,">75%","Measured","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tucholski (Poland)",2015,18,">75%","Measured",13,"NA","Converted","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tucholski (Poland)",2016,16,">75%","Measured",12,">75%","Measured","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tuchow (Poland)",2013,48,">75%","Measured",35,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tuchow (Poland)",2014,41,">75%","Measured",30,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tuchow (Poland)",2015,44,">75%","Measured",32,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tuchow (Poland)",2016,38,">75%","Measured",28,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tychy (Poland)",2013,43,">75%","Measured",32,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tychy (Poland)",2014,45,">75%","Measured",33,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tychy (Poland)",2015,39,">75%","Measured",29,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Tychy (Poland)",2016,36,">75%","Measured",26,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Ustron (Poland)",2014,28,">75%","Measured",20,"NA","Converted","1 Suburban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Ustron (Poland)",2015,23,">75%","Measured",17,"NA","Converted","1 Suburban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Ustron (Poland)",2016,23,">75%","Measured",17,"NA","Converted","1 Suburban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wadowice (Poland)",2013,47,">75%","Measured",35,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wadowice (Poland)",2014,42,">75%","Measured",31,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wagrowiec (Poland)",2013,31,">75%","Measured",23,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wagrowiec (Poland)",2014,41,">75%","Measured",30,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wagrowiec (Poland)",2015,33,">75%","Measured",25,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wagrowiec (Poland)",2016,33,">75%","Measured",24,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Walbrzych (Poland)",2013,33,">75%","Measured",24,">75%","Measured","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Walbrzych (Poland)",2014,32,">75%","Measured",24,">75%","Measured","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Walbrzych (Poland)",2015,27,">75%","Measured",19,">75%","Measured","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Walbrzych (Poland)",2016,27,">75%","Measured",19,">75%","Measured","2 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Warszawa (Poland)",2013,33,">75%","Measured",26,">75%","Measured","6 Urban-Background, 2 Urban-Traffic","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Warszawa (Poland)",2014,34,">75%","Measured",26,">75%","Measured","6 Urban-Background, 2 Urban-Traffic","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Warszawa (Poland)",2015,33,">75%","Measured",23,">75%","Measured","6 Urban-Background, 2 Urban-Traffic","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Warszawa (Poland)",2016,33,">75%","Measured",22,">75%","Measured","7 Urban-Background, 4 Urban-Traffic","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wejherowo (Poland)",2015,28,">75%","Measured",21,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wejherowo (Poland)",2016,29,">75%","Measured",21,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Widuchowa (Poland)",2013,24,">75%","Measured",17,"NA","Converted","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Widuchowa (Poland)",2014,27,">75%","Measured",20,"NA","Converted","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Widuchowa (Poland)",2015,23,">75%","Measured",17,"NA","Converted","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Widuchowa (Poland)",2016,24,">75%","Measured",17,"NA","Converted","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wielun (Poland)",2013,36,">75%","Measured",26,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wielun (Poland)",2014,37,">75%","Measured",27,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wielun (Poland)",2015,35,">75%","Measured",26,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wielun (Poland)",2016,34,">75%","Measured",25,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wilczogora (Poland)",2013,32,">75%","Measured",23,"NA","Converted","1 Rural-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wladyslawowo (Poland)",2013,18,">75%","Measured",13,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wladyslawowo (Poland)",2014,24,">75%","Measured",18,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wladyslawowo (Poland)",2015,21,">75%","Measured",16,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wloclawek (Poland)",2013,31,">75%","Measured",19,">75%","Measured","1 Suburban-Background, 1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wloclawek (Poland)",2014,38,">75%","Measured",21,">75%","Measured","1 Suburban-Background, 1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wloclawek (Poland)",2015,30,">75%","Measured",18,">75%","Measured","2 Suburban-Background, 1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wloclawek (Poland)",2016,30,">75%","Measured",21,">75%","Measured","1 Suburban-Background, 1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
"Europe","HIC","POL","Poland","Wodzislaw Slaski (Poland)",2013,53,">75%","Measured",39,"NA","Converted","1 Urban-Background","The European Environmental Agency (EEA) [downloaded 2018/04/14]",2018,NA
